_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,avg_goal_scored,avg_assists,avg_clean_sheets,avg_goals_conceded,avg_own_goals,avg_penalties_saved,avg_penalties_missed,total_yellow_cards,total_red_cards,avg_saves,avg_bonus,avg_bps,ict_index_score_prev_match,team_selected,avg_points_per_minute,points
10,106,41270,David Luiz,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514779,0,0
11,106,41270,David Luiz,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,1,3,0,0,0.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,526000,0,1
24,106,41270,David Luiz,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,3,6,1,4,1,2,1,0,0,0,1,0,0,0,1,0,0,0,13,3.6,488076,0.011,0
31,106,41270,David Luiz,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,4,5,2,2,1,1.25,1,0,0,0,2,0,0,0,2,0,0,0,11.5,2.7,435597,0.006,1
49,106,41270,David Luiz,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,6,2,1,0.5,1.2,0.4,1,0,0,0,2,0,0,0,2,0,0,0,12,1.8,412694,0.007,1
51,106,41270,David Luiz,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,8,4,2,0.5,1.333,0.667,1,0,0,0,2,0,0,0,2,0,0,0,12,1.9,396539,0.008,1
67,106,41270,David Luiz,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,11,8,1.333,2,1.571,1.143,1,0,0,0,2,0,0,0,2,0,0,0,12.6,3.7,371083,0.009,2
71,106,41270,David Luiz,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,12,13,2.333,2,1.5,1.625,1,0,0,0,1.833,0,0,0,2,0,0,0,12.833,4.8,364462,0.011,15
88,106,41270,David Luiz,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,13,7,1.25,0.5,1.444,0.778,1,0.143,0,0.143,1.571,0,0,0,2,0,0,0.429,16.571,6.2,394485,0.033,2
91,106,41270,David Luiz,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,13,8,2,1,1.3,0.8,1,0.125,0,0.125,1.5,0,0,0,2,0,0,0.375,16.125,1.9,398701,0.032,7
101,106,41270,David Luiz,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,15,13,2,1.2,1.364,1.182,1,0.222,0,0.111,1.556,0,0,0,2,0,0,0.333,17.222,10.5,424688,0.037,2
113,106,41270,David Luiz,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,16,27,1,2.4,1.333,2.25,1,0.2,0,0.1,1.5,0,0,0,2,0,0,0.3,16.8,3.2,421640,0.036,1
121,106,41270,David Luiz,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,16,11,1.833,1,1.231,0.846,1,0.182,0,0.091,1.545,0,0,0,2,0,0,0.273,16.182,2.8,423106,0.033,1
137,106,41270,David Luiz,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,18,13,0.833,1.667,1.286,0.929,1,0.167,0,0.083,1.583,0,0,0,2,0,0,0.25,16.167,3.1,395421,0.031,1
141,106,41270,David Luiz,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,20,16,1.857,0.857,1.333,1.067,1,0.154,0,0.077,1.615,0,0,0,2,0,0,0.231,16.077,4.4,386008,0.03,0
160,106,41270,David Luiz,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,21,17,1,1.429,1.313,1.063,0,0.143,0,0.071,1.643,0,0,0,3,0,0,0.214,15.5,2.6,375469,0.028,0
9,107,109533,Emerson,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45795,0,0
14,107,109533,Emerson,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,9.0,97486,0,2
26,107,109533,Emerson,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,1,4,0,3,0.333,1.333,1,0,0,0,2.5,0,0,0,0,0,0,0,12.5,5.2,135966,0.011,1
33,107,109533,Emerson,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,4,3,1,1,1,0.75,1,0,0,0,2.333,0,0,0,0,0,0,0,18.667,11.7,185442,0.011,1
50,107,109533,Emerson,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,6,4,1.5,1,1.2,0.8,0,0,0,0,2.25,0,0,0,0,0,0,0,17.75,1.7,139026,0.011,0
53,107,109533,Emerson,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,11,15,1.5,2.5,1.833,2.5,0.5,0,0,0,2.25,0,0,0,0,0,0,0,17.75,1.7,95258,0.011,1
63,107,109533,Emerson,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,12,5,1.333,1,1.714,0.714,0,0,0,0,2,0,0,0,0,0,0,0,14.8,0.0,73227,0.013,0
78,107,109533,Emerson,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,14,7,2.667,1,1.75,0.875,0,0,0,0,2,0,0,0,0,0,0,0,14.8,0.0,62650,0.013,0
83,107,109533,Emerson,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,18,5,1.5,0.75,2,0.556,0,0,0,0,2,0,0,0,0,0,0,0,14.8,0.0,57248,0.013,0
93,107,109533,Emerson,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,19,12,3,1.5,1.9,1.2,0,0,0,0,2,0,0,0,0,0,0,0,14.8,0.0,56164,0.013,0
109,107,109533,Emerson,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,23,5,3.2,0.6,2.091,0.455,1,0,0,0,2,0,0,0,0,0,0,0,14.8,0.0,55545,0.013,2
112,107,109533,Emerson,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,25,10,1.4,1.2,2.083,0.833,1,0,0,0,1.833,0,0,0,0,0,0,0,15.333,4.1,59949,0.015,5
127,107,109533,Emerson,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,27,35,3,3.167,2.077,2.692,0.5,0,0,0.143,1.571,0,0,0,1,0,0,0,15.857,2.6,61179,0.022,0
132,107,109533,Emerson,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,28,16,1.5,1,2,1.143,1,0,0,0.125,1.625,0,0,0,1,0,0,0,15,4.2,62913,0.02,2
147,107,109533,Emerson,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,28,21,1.286,1.571,1.867,1.4,0,0,0,0.111,1.556,0,0,0,1,0,0,0,15.444,8.1,63596,0.02,0
154,107,109533,Emerson,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,30,16,2.714,1.143,1.875,1,0,0,0,0.111,1.556,0,0,0,1,0,0,0,15.444,8.1,62514,0.02,0
9,108,135363,Andreas Christensen,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52353,0,0
14,108,135363,Andreas Christensen,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,16,2.7,66648,0,2
26,108,135363,Andreas Christensen,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,1,4,0,3,0.333,1.333,1,0,0,0,2.5,0,0,0,0,0,0,0,16.5,2.0,76679,0.011,1
33,108,135363,Andreas Christensen,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,4,3,1,1,1,0.75,0,0,0,0,2.333,0,0,0,0,0,0,0,14.667,3.6,89847,0.011,0
50,108,135363,Andreas Christensen,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,6,4,1.5,1,1.2,0.8,1,0,0,0,2.333,0,0,0,0,0,0,0,14.667,3.6,77756,0.011,0
53,108,135363,Andreas Christensen,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,11,15,1.5,2.5,1.833,2.5,0.5,0,0,0,2.25,0,0,0,1,0,0,0,14.75,2.3,71993,0.008,0
63,108,135363,Andreas Christensen,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,12,5,1.333,1,1.714,0.714,1,0,0,0,2.2,0,0,0,1,0,0,0,13.2,2.1,62489,0.007,5
78,108,135363,Andreas Christensen,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,14,7,2.667,1,1.75,0.875,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,65843,0.016,0
83,108,135363,Andreas Christensen,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,18,5,1.5,0.75,2,0.556,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,56630,0.016,0
93,108,135363,Andreas Christensen,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,19,12,3,1.5,1.9,1.2,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,50515,0.016,0
109,108,135363,Andreas Christensen,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,23,5,3.2,0.6,2.091,0.455,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,45760,0.016,0
112,108,135363,Andreas Christensen,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,25,10,1.4,1.2,2.083,0.833,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,44338,0.016,0
127,108,135363,Andreas Christensen,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,27,35,3,3.167,2.077,2.692,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,43441,0.016,0
132,108,135363,Andreas Christensen,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,28,16,1.5,1,2,1.143,0,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,43013,0.016,0
147,108,135363,Andreas Christensen,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,28,21,1.286,1.571,1.867,1.4,1,0,0,0.167,1.833,0,0,0,2,0,0,0,14.667,2.0,42626,0.016,2
154,108,135363,Andreas Christensen,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,30,16,2.714,1.143,1.875,1,1,0,0,0.143,1.714,0,0,0,2,0,0,0,15.429,2.0,42608,0.017,1
9,109,105700,Davide Zappacosta,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27445,0,0
14,109,105700,Davide Zappacosta,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31217,0,0
26,109,105700,Davide Zappacosta,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,1,4,0,3,0.333,1.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0
33,109,105700,Davide Zappacosta,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,4,3,1,1,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19038,0,0
50,109,105700,Davide Zappacosta,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,6,4,1.5,1,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314,0,0
53,109,105700,Davide Zappacosta,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,11,15,1.5,2.5,1.833,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15384,0,0
63,109,105700,Davide Zappacosta,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,12,5,1.333,1,1.714,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14358,0,0
78,109,105700,Davide Zappacosta,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,14,7,2.667,1,1.75,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13874,0,0
83,109,105700,Davide Zappacosta,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,18,5,1.5,0.75,2,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13430,0,0
93,109,105700,Davide Zappacosta,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,19,12,3,1.5,1.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13229,0,0
109,109,105700,Davide Zappacosta,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,23,5,3.2,0.6,2.091,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989,0,0
112,109,105700,Davide Zappacosta,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,25,10,1.4,1.2,2.083,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12804,0,0
127,109,105700,Davide Zappacosta,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,27,35,3,3.167,2.077,2.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12565,0,0
132,109,105700,Davide Zappacosta,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,28,16,1.5,1,2,1.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12446,0,0
147,109,105700,Davide Zappacosta,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,28,21,1.286,1.571,1.867,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12367,0,0
154,109,105700,Davide Zappacosta,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,30,16,2.714,1.143,1.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12288,0,0
10,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1474313,0,6
11,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,1,3,0,0,0.5,1.5,1,1,0,1,0,0,0,0,0,0,0,0,25,15.0,1793344,0.067,6
24,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,3,6,1,4,1,2,1,1,0,0.5,0.5,0,0,0,1,0,0,0.5,25,9.4,1573634,0.067,5
31,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,4,5,2,2,1,1.25,1,0.667,0.333,0.333,1.333,0,0,0,1,0,0,0.333,22.333,5.5,1499754,0.063,9
49,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,6,2,1,0.5,1.2,0.4,1,0.75,0.25,0.25,1.5,0,0,0,1,0,0,1,25.5,12.7,1468857,0.072,13
51,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,8,4,2,0.5,1.333,0.667,1,1,0.2,0.2,1.6,0,0,0,1,0,0,1.4,31.2,11.5,1618723,0.087,5
67,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,11,8,1.333,2,1.571,1.143,1,1,0.167,0.167,1.667,0,0,0,2,0,0,1.167,30.333,9.5,1587257,0.081,9
71,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,12,13,2.333,2,1.5,1.625,1,1,0.143,0.143,1.571,0,0,0,2,0,0,1.429,30.714,8.7,1829633,0.084,2
88,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,13,7,1.25,0.5,1.444,0.778,1,0.875,0.125,0.25,1.375,0,0,0,2,0,0,1.25,26.875,6.1,1970131,0.076,2
91,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,13,8,2,1,1.3,0.8,1,0.778,0.111,0.222,1.333,0,0,0,2,0,0,1.111,24.667,1.6,2024573,0.07,2
101,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,15,13,2,1.2,1.364,1.182,1,0.7,0.1,0.2,1.4,0,0,0,2,0,0,1,22.7,2.4,1860399,0.066,8
113,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,16,27,1,2.4,1.333,2.25,1,0.727,0.091,0.182,1.364,0,0,0,2,0,0,1.091,23.091,8.9,1811963,0.068,2
121,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,16,11,1.833,1,1.231,0.846,1,0.667,0.083,0.167,1.417,0,0,0,2,0,0,1,22,6.4,1743921,0.064,5
137,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,18,13,0.833,1.667,1.286,0.929,1,0.615,0.154,0.154,1.462,0,0,0,2,0,0,0.923,21.077,5.9,1605491,0.063,13
141,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,20,16,1.857,0.857,1.333,1.067,1,0.714,0.143,0.143,1.5,0,0,0,2,0,0,1.071,23.714,15.1,1701355,0.069,2
160,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,21,17,1,1.429,1.313,1.063,1,0.667,0.133,0.133,1.533,0,0,0,2,0,0,1,22.8,5.3,1560111,0.066,12
9,110,44346,Olivier Giroud,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,130453,0,1
14,110,44346,Olivier Giroud,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0.0,150385,0.042,2
26,110,44346,Olivier Giroud,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,1,4,0,3,0.333,1.333,0.5,0,0,0.5,1,0,0,0,0,0,0,0,6.5,6.7,155755,0.035,1
33,110,44346,Olivier Giroud,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,4,3,1,1,1,0.75,0,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,117077,0.04,0
50,110,44346,Olivier Giroud,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,6,4,1.5,1,1.2,0.8,0,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,99003,0.04,0
53,110,44346,Olivier Giroud,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,11,15,1.5,2.5,1.833,2.5,0,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,90571,0.04,0
63,110,44346,Olivier Giroud,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,12,5,1.333,1,1.714,0.714,0,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,83787,0.04,0
78,110,44346,Olivier Giroud,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,14,7,2.667,1,1.75,0.875,0,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,79594,0.04,0
83,110,44346,Olivier Giroud,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,18,5,1.5,0.75,2,0.556,0,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,78856,0.04,0
93,110,44346,Olivier Giroud,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,19,12,3,1.5,1.9,1.2,0.5,0,0,0.333,0.667,0,0,0,0,0,0,0,4.333,1.2,78552,0.04,1
109,110,44346,Olivier Giroud,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,23,5,3.2,0.6,2.091,0.455,0,0,0,0.25,1,0,0,0,0,0,0,0,3.75,0.9,77905,0.042,0
112,110,44346,Olivier Giroud,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,25,10,1.4,1.2,2.083,0.833,0,0,0,0.25,1,0,0,0,0,0,0,0,3.75,0.9,77155,0.042,0
127,110,44346,Olivier Giroud,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,27,35,3,3.167,2.077,2.692,0,0,0,0.25,1,0,0,0,0,0,0,0,3.75,0.9,76554,0.042,0
132,110,44346,Olivier Giroud,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,28,16,1.5,1,2,1.143,1,0,0,0.25,1,0,0,0,0,0,0,0,3.75,0.9,77720,0.042,2
147,110,44346,Olivier Giroud,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,28,21,1.286,1.571,1.867,1.4,0,0,0,0.2,1,0,0,0,0,0,0,0,3.2,4.5,79165,0.037,0
154,110,44346,Olivier Giroud,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,30,16,2.714,1.143,1.875,1,0,0,0,0.2,1,0,0,0,0,0,0,0,3.2,4.5,77357,0.037,0
9,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282338,0,0
14,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,9,0.7,348004,0,2
26,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,1,4,0,3,0.333,1.333,1,0,0,0,2.5,0,0,0,0,0,1.5,0,13.5,2.3,354050,0.011,2
33,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,4,3,1,1,1,0.75,1,0,0,0,2.333,0,0,0,0,0,2,0,13.667,2.4,365386,0.015,1
50,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,6,4,1.5,1,1.2,0.8,1,0,0,0,2.25,0,0,0,0,0,2,0,15,1.0,334228,0.014,2
53,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,11,15,1.5,2.5,1.833,2.5,1,0,0,0,2.2,0,0,0,0,0,2.2,0,15.6,2.7,318926,0.016,1
63,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,12,5,1.333,1,1.714,0.714,1,0,0,0,2.167,0,0,0,0,0,2,0,14.667,1.2,330387,0.015,6
78,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,14,7,2.667,1,1.75,0.875,1,0,0,0.143,1.857,0,0,0,0,0,1.857,0,15.857,1.8,341347,0.022,2
83,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,18,5,1.5,0.75,2,0.556,1,0,0,0.125,1.75,0,0,0,0,0,1.75,0,15.125,0.8,388159,0.022,6
93,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,19,12,3,1.5,1.9,1.2,1,0,0,0.222,1.556,0,0,0,0,0,1.556,0,15.667,0.3,392397,0.027,2
109,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,23,5,3.2,0.6,2.091,0.455,1,0,0,0.2,1.6,0,0,0,0,0,1.7,0,15.5,2.4,392100,0.027,2
112,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,25,10,1.4,1.2,2.083,0.833,1,0,0,0.182,1.545,0,0,0,0,0,1.727,0,15.455,2.1,411360,0.026,6
127,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,27,35,3,3.167,2.077,2.692,1,0,0,0.25,1.417,0,0,0,0,0,1.667,0,15.917,0.8,411857,0.03,1
132,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,28,16,1.5,1,2,1.143,1,0,0,0.231,1.462,0,0,0,0,0,1.692,0,15.846,1.6,413156,0.028,3
147,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,28,21,1.286,1.571,1.867,1.4,1,0,0,0.214,1.429,0,0,0,0,0,1.786,0,15.643,2.7,423418,0.029,2
154,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,30,16,2.714,1.143,1.875,1,1,0,0,0.2,1.4,0,0,0,0,0,1.8,0,15.467,1.9,417398,0.028,2
9,112,20310,Willy Caballero,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13954,0,0
14,112,20310,Willy Caballero,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15386,0,0
26,112,20310,Willy Caballero,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,1,4,0,3,0.333,1.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15488,0,0
33,112,20310,Willy Caballero,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,4,3,1,1,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15587,0,0
50,112,20310,Willy Caballero,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,6,4,1.5,1,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15364,0,0
53,112,20310,Willy Caballero,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,11,15,1.5,2.5,1.833,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15205,0,0
63,112,20310,Willy Caballero,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,12,5,1.333,1,1.714,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15138,0,0
78,112,20310,Willy Caballero,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,14,7,2.667,1,1.75,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15028,0,0
83,112,20310,Willy Caballero,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,18,5,1.5,0.75,2,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15034,0,0
93,112,20310,Willy Caballero,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,19,12,3,1.5,1.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14988,0,0
109,112,20310,Willy Caballero,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,23,5,3.2,0.6,2.091,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15045,0,0
112,112,20310,Willy Caballero,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,25,10,1.4,1.2,2.083,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15004,0,0
127,112,20310,Willy Caballero,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,27,35,3,3.167,2.077,2.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14977,0,0
132,112,20310,Willy Caballero,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,28,16,1.5,1,2,1.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14980,0,0
147,112,20310,Willy Caballero,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,28,21,1.286,1.571,1.867,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14955,0,0
